Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1980","1980","t","245729","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1980","1980","t","745236","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1981","1981","t","257455","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1981","1981","t","892515","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1982","1982","t","280577","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1982","1982","t","915322","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1983","1983","t","286878","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1983","1983","t","930641","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1984","1984","t","280595","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1984","1984","t","838498","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1985","1985","t","292537","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1985","1985","t","819015","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1986","1986","t","306763","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1986","1986","t","879585","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1987","1987","t","324197","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1987","1987","t","921462","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1988","1988","t","362453","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1988","1988","t","1003661","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1989","1989","t","389510","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1989","1989","t","972853","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1990","1990","t","464090","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1990","1990","t","993178","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1991","1991","t","498787","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1991","1991","t","964569","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1992","1992","t","611021","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1992","1992","t","1107454","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1993","1993","t","627691","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1993","1993","t","1199260","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1994","1994","t","671625","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1994","1994","t","1221917","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1995","1995","t","610379","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1995","1995","t","1350344","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1996","1996","t","718060","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1996","1996","t","1440116","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1997","1997","t","814485","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1997","1997","t","1544964","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1998","1998","t","945472","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1998","1998","t","1715623","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","1999","1999","t","827403","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","1999","1999","t","1730325","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2000","2000","t","858225.18","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2000","2000","t","1685864.42","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2001","2001","t","979677","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2001","2001","t","1713122","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2002","2002","t","1003413","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2002","2002","t","1800991","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2003","2003","t","1133122","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2003","2003","t","1822657","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2004","2004","t","1224139","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2004","2004","t","1801093","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2005","2005","t","1391002","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2005","2005","t","1943587","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5610","Import quantity","21121","Meat of chickens, fresh or chilled","2006","2006","t","1347823","A","Official figure",""
"TCL","Crops and livestock products","097","European Union (27)","5910","Export quantity","21121","Meat of chickens, fresh or chilled","2006","2006","t","1980238","A","Official figure",""
